# page_id, page_title, page_namespace, rev_id, rev_timestamp, rev_datetime, text_id, txt, txt_ru
'4689', 'Сущ_ru_f_a_7a', '10', '7738', '20150813131302', '2015/08/13 13:13:02', '7725', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|form={{{form|}}}\n|case={{{case|}}}\n|nom-sg={{{основа}}}я\n|nom-pl={{{основа}}}и\n|gen-sg={{{основа}}}и\n|gen-pl={{{основа}}}й\n|dat-sg={{{основа}}}и\n|dat-pl={{{основа}}}ям\n|acc-sg={{{основа}}}ю\n|acc-pl={{{основа}}}й\n|ins-sg={{{основа}}}ей\n|ins-sg2={{{основа}}}ею\n|ins-pl={{{основа}}}ями\n|prp-sg={{{основа}}}и\n|prp-pl={{{основа}}}ях\n|loc-sg={{{М|}}} \n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|st={{{st|}}}\n|pt={{{pt|}}}\n|затрудн={{{затрудн|}}}\n|коммент={{{коммент|}}}\n|зачин={{{зачин|}}}\n|клитика={{{клитика|}}}\n|кат=одуш\n|род={{{род|{{#switch:{{{можо}}}|мо=муж|можо=общ|жен}}}}}\n|скл=1\n|зализняк=7a\n}}', NULL
'4698', 'Сущ_ru_f_a_3b', '10', '7747', '20150813131309', '2015/08/13 13:13:09', '7734', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|form={{{form|}}}\n|case={{{case|}}}\n|nom-sg={{{основа}}}а́\n|nom-pl={{{основа}}}и́\n|gen-sg={{{основа}}}и́\n|gen-pl={{{основа1}}}\n|dat-sg={{{основа}}}е́\n|dat-pl={{{основа}}}а́м\n|acc-sg={{{основа}}}у́\n|acc-pl={{{основа1}}}\n|ins-sg={{{основа}}}о́й\n|ins-sg2={{{основа}}}о́ю\n|ins-pl={{{основа}}}а́ми\n|prp-sg={{{основа}}}е́\n|prp-pl={{{основа}}}а́х\n|loc-sg={{{М|}}} \n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|st={{{st|}}}\n|pt={{{pt|}}}\n|затрудн={{{затрудн|}}}\n|коммент={{{коммент|}}}\n|зачин={{{зачин|}}}\n|клитика={{{клитика|}}}\n|кат=одуш\n|род={{{род|{{#switch:{{{можо}}}|мо=муж|можо=общ|жен}}}}}\n|скл=1\n|зализняк=3b\n}}', NULL
'14096', 'Сущ_ru_f_a', '10', '17359', '20150813131403', '2015/08/13 13:14:03', '17341', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|кат=одуш\n|род={{{род|{{#switch:{{{можо}}}|мо=муж|можо=общ|жен}}}}}\n|скл=?\n|зализняк=??\n}}', NULL
'644520', 'Сущ_ru_f_a_2*a(2)', '10', '654218', '20150813131433', '2015/08/13 13:14:33', '654168', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|case={{{case|}}}\n|form={{{form|}}}\n|nom-sg={{{основа}}}я\n|nom-pl={{{основа}}}и\n|gen-sg={{{основа}}}и \n|gen-pl={{{основа}}}ей\n|dat-sg={{{основа}}}е \n|dat-pl={{{основа}}}ям\n|acc-sg={{{основа}}}ю\n|acc-pl={{{основа}}}ей\n|ins-sg={{{основа}}}ей\n|ins-sg2={{{основа}}}ею\n|ins-pl={{{основа}}}ями\n|prp-sg={{{основа}}}е \n|prp-pl={{{основа}}}ях\n|loc-sg={{{М|}}} \n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|st={{{st|}}}\n|pt={{{pt|}}}\n|затрудн={{{затрудн|}}}\n|коммент={{{коммент|}}}\n|зачин={{{зачин|}}}\n|клитика={{{клитика|}}}\n|кат=одуш\n|род={{{род|{{#switch:{{{можо}}}|мо=муж|можо=общ|жен}}}}}\n|скл=1\n|зализняк=2*a(2)\n|чередование=1\n}}', NULL
'854069', 'Сущ_ru_f_a_2*a-ня', '10', '866225', '20150813131443', '2015/08/13 13:14:43', '866171', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|form={{{form|}}}\n|case={{{case|}}}\n|nom-sg={{{основа}}}я\n|nom-pl={{{основа}}}и\n|gen-sg={{{основа}}}и\n|gen-pl={{{основа1}}}\n|dat-sg={{{основа}}}е\n|dat-pl={{{основа}}}ям\n|acc-sg={{{основа}}}ю\n|acc-pl={{{основа1}}}\n|ins-sg={{{основа}}}ей\n|ins-sg2={{{основа}}}ею\n|ins-pl={{{основа}}}ями\n|prp-sg={{{основа}}}е\n|prp-pl={{{основа}}}ях\n|loc-sg={{{М|}}} \n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|П={{{П|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|st={{{st|}}}\n|pt={{{pt|}}}\n|затрудн={{{затрудн|}}}\n|коммент={{{коммент|}}}\n|зачин={{{зачин|}}}\n|клитика={{{клитика|}}}\n|кат=одуш\n|род={{{род|{{#switch:{{{можо}}}|мо=муж|можо=общ|жен}}}}}\n|скл=1\n|зализняк=2*a\n|чередование=1\n}}', NULL
'15822', 'Сущ_ru_f_a_2*a', '10', '19120', '20150813131455', '2015/08/13 13:14:55', '19100', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|case={{{case|}}}\n|form={{{form|}}}\n|nom-sg={{{основа}}}я\n|nom-pl={{{основа}}}и\n|gen-sg={{{основа}}}и \n|gen-pl={{{основа1}}}\n|dat-sg={{{основа}}}е \n|dat-pl={{{основа}}}ям\n|acc-sg={{{основа}}}ю\n|acc-pl={{{основа1}}}\n|ins-sg={{{основа}}}ей\n|ins-sg2={{{основа}}}ею\n|ins-pl={{{основа}}}ями\n|prp-sg={{{основа}}}е \n|prp-pl={{{основа}}}ях\n|loc-sg={{{М|}}} \n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|st={{{st|}}}\n|pt={{{pt|}}}\n|затрудн={{{затрудн|}}}\n|коммент={{{коммент|}}}\n|зачин={{{зачин|}}}\n|клитика={{{клитика|}}}\n|кат=одуш\n|род={{{род|{{#switch:{{{можо}}}|мо=муж|можо=общ|жен}}}}}\n|скл=1\n|зализняк=2*a\n|чередование=1\n}}', NULL
'519965', 'Сущ_ru_f_a_2*a^', '10', '526622', '20150813131518', '2015/08/13 13:15:18', '526575', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|case={{{case|}}}\n|form={{{form|}}}\n|nom-sg={{{основа}}}ня\n|nom-pl={{{основа}}}ни\n|gen-sg={{{основа}}}ни \n|gen-pl={{{основа}}}ень\n|dat-sg={{{основа}}}не \n|dat-pl={{{основа}}}ням\n|acc-sg={{{основа}}}ню\n|acc-pl={{{основа}}}ень\n|ins-sg={{{основа}}}ней\n|ins-sg2={{{основа}}}нею\n|ins-pl={{{основа}}}нями\n|prp-sg={{{основа}}}не \n|prp-pl={{{основа}}}нях\n|loc-sg={{{М|}}} \n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|st={{{st|}}}\n|pt={{{pt|}}}\n|затрудн={{{затрудн|}}}\n|коммент={{{коммент|}}}\n|зачин={{{зачин|}}}\n|клитика={{{клитика|}}}\n|кат=одуш\n|род={{{род|{{#switch:{{{можо}}}|мо=муж|можо=общ|жен}}}}}\n|скл=1\n|зализняк=2*a^\n|чередование=1\n}}', NULL
'497469', 'Сущ_ru_f_a_2a(2)', '10', '503855', '20150813131532', '2015/08/13 13:15:32', '503813', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|case={{{case|}}}\n|form={{{form|}}}\n|nom-sg={{{основа}}}я\n|nom-pl={{{основа}}}и\n|gen-sg={{{основа}}}и\n|gen-pl={{{основа}}}ей\n|dat-sg={{{основа}}}е\n|dat-pl={{{основа}}}ям\n|acc-sg={{{основа}}}ю\n|acc-pl={{{основа}}}ей\n|ins-sg={{{основа}}}ей\n|ins-sg2={{{основа}}}ею\n|ins-pl={{{основа}}}ями\n|prp-sg={{{основа}}}е\n|prp-pl={{{основа}}}ях\n|loc-sg={{{М|}}} \n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|st={{{st|}}}\n|pt={{{pt|}}}\n|затрудн={{{затрудн|}}}\n|коммент={{{коммент|}}}\n|зачин={{{зачин|}}}\n|клитика={{{клитика|}}}\n|кат=одуш\n|род={{{род|{{#switch:{{{можо}}}|мо=муж|можо=общ|жен}}}}}\n|скл=1\n|зализняк=2a(2)\n}}', NULL
'4766', 'Сущ_ru_f_a_3*a', '10', '7819', '20150813131605', '2015/08/13 13:16:05', '7806', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|case={{{case|}}}\n|form={{{form|}}}\n|nom-sg={{{основа}}}а\n|nom-pl={{{основа}}}и\n|gen-sg={{{основа}}}и \n|gen-pl={{{основа1}}}\n|dat-sg={{{основа}}}е \n|dat-pl={{{основа}}}ам\n|acc-sg={{{основа}}}у\n|acc-pl={{{основа1}}}\n|ins-sg={{{основа}}}ой\n|ins-sg2={{{основа}}}ою\n|ins-pl={{{основа}}}ами\n|prp-sg={{{основа}}}е \n|prp-pl={{{основа}}}ах\n|loc-sg={{{М|}}} \n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|st={{{st|}}}\n|pt={{{pt|}}}\n|затрудн={{{затрудн|}}}\n|коммент={{{коммент|}}}\n|зачин={{{зачин|}}}\n|клитика={{{клитика|}}}\n|кат=одуш\n|род={{{род|{{#switch:{{{можо}}}|мо=муж|можо=общ|жен}}}}}\n|скл=1\n|зализняк=3*a\n|чередование=1\n}}', NULL
'4728', 'Сущ_ru_f_a_8a', '10', '7777', '20150813131651', '2015/08/13 13:16:51', '7764', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|form={{{form|}}}\n|case={{{case|}}}\n|nom-sg={{{основа}}}ь\n|nom-pl={{{основа}}}и\n|gen-sg={{{основа}}}и\n|gen-pl={{{основа}}}ей\n|dat-sg={{{основа}}}и\n|dat-pl={{{основа}}}ям\n|acc-sg={{{основа}}}ь\n|acc-pl={{{основа}}}ей\n|ins-sg={{{основа}}}ью\n|ins-sg2={{{основа}}}ию\n|ins-pl={{{основа}}}ями\n|prp-sg={{{основа}}}и\n|prp-pl={{{основа}}}ях\n|loc-sg={{{М|}}} \n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|кат=одуш\n|род={{{род|{{#switch:{{{можо}}}|мо=муж|можо=общ|жен}}}}}\n|скл=3\n|зализняк=8a\n|pt={{{pt|}}}\n|st={{{st|}}}\n|затрудн={{{затрудн|}}}\n|зачин={{{зачин|}}}\n|коммент={{{коммент|}}}\n|клитика={{{клитика|}}}\n|чередование={{{чередование|}}}\n}}', NULL
'4705', 'Сущ_ru_f_a_7b', '10', '7754', '20150813131704', '2015/08/13 13:17:04', '7741', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|form={{{form|}}}\n|case={{{case|}}}\n|nom-sg={{{основа}}}ия́\n|nom-pl={{{основа}}}ии́\n|gen-sg={{{основа}}}ии́\n|gen-pl={{{основа}}}и́й\n|dat-sg={{{основа}}}ие́\n|dat-pl={{{основа}}}ия́м\n|acc-sg={{{основа}}}ию́\n|acc-pl={{{основа}}}и́й\n|ins-sg={{{основа}}}иёй\n|ins-sg2={{{основа}}}иёю\n|ins-pl={{{основа}}}ия́ми\n|prp-sg={{{основа}}}ие́\n|prp-pl={{{основа}}}ия́х\n|loc-sg={{{М|}}}\n|voc-sg={{{З|}}}\n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|st={{{st|}}}\n|pt={{{pt|}}}\n|затрудн={{{затрудн|}}}\n|коммент={{{коммент|}}}\n|зачин={{{зачин|}}}\n|клитика={{{клитика|}}}\n|кат=одуш\n|род={{{род|{{#switch:{{{можо}}}|мо=муж|можо=общ|жен}}}}}\n|скл=1\n|зализняк=7b\n}}', NULL
'4696', 'Сущ_ru_f_a_2b', '10', '7745', '20150813131718', '2015/08/13 13:17:18', '7732', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|form={{{form|}}}\n|case={{{case|}}}\n|nom-sg={{{основа}}}я́\n|nom-pl={{{основа}}}и́\n|gen-sg={{{основа}}}и́\n|gen-pl={{{основа}}}е́й\n|dat-sg={{{основа}}}е́\n|dat-pl={{{основа}}}я́м\n|acc-sg={{{основа}}}ю́\n|acc-pl={{{основа}}}е́й\n|ins-sg={{{основа}}}ёй\n|ins-sg2={{{основа}}}ёю\n|ins-pl={{{основа}}}я́ми\n|prp-sg={{{основа}}}е́\n|prp-pl={{{основа}}}я́х\n|loc-sg={{{М|}}} \n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|st={{{st|}}}\n|pt={{{pt|}}}\n|затрудн={{{затрудн|}}}\n|коммент={{{коммент|}}}\n|зачин={{{зачин|}}}\n|клитика={{{клитика|}}}\n|кат=одуш\n|род={{{род|{{#switch:{{{можо}}}|мо=муж|можо=общ|жен}}}}}\n|скл=1\n|зализняк=2b\n}}', NULL
'4731', 'Сущ_ru_f_a_8e', '10', '7780', '20150813131858', '2015/08/13 13:18:58', '7767', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|form={{{form|}}}\n|case={{{case|}}}\n|nom-sg={{{основа}}}ь\n|nom-pl={{{основа}}}и\n|gen-sg={{{основа}}}и\n|gen-pl={{{основа1}}}е́й\n|dat-sg={{{основа}}}и\n|dat-pl={{{основа1}}}я́м\n|acc-sg={{{основа}}}ь\n|acc-pl={{{основа1}}}е́й\n|ins-sg={{{основа}}}ью\n|ins-pl={{{основа1}}}я́ми\n|prp-sg={{{основа}}}и\n|prp-pl={{{основа1}}}я́х\n|loc-sg={{{М|}}} \n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|коммент={{{коммент|}}}\n|зачин={{{зачин|}}}\n|клитика={{{клитика|}}}\n|кат=одуш\n|род={{{род|{{#switch:{{{можо}}}|мо=муж|можо=общ|жен}}}}}\n|скл=3\n|зализняк=8e\n|pt={{{pt|}}}\n|st={{{st|}}}\n|затрудн={{{затрудн|}}}\n}}', NULL
'519643', 'Сущ_ru_f_a_3f', '10', '526293', '20150813131906', '2015/08/13 13:19:06', '526246', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|form={{{form|}}}\n|case={{{case|}}}\n|nom-sg={{{основа}}}а́\n|nom-pl={{{основа1}}}и\n|gen-sg={{{основа}}}и́\n|gen-pl={{{основа2}}}\n|dat-sg={{{основа}}}е́ \n|dat-pl={{{основа}}}а́м\n|acc-sg={{{основа}}}у́\n|acc-pl={{{основа2}}}\n|ins-sg={{{основа}}}о́й\n|ins-sg2={{{основа}}}о́ю\n|ins-pl={{{основа}}}а́ми\n|prp-sg={{{основа}}}е́\n|prp-pl={{{основа}}}а́х\n|loc-sg={{{М|}}} \n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|П={{{П|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|st={{{st|}}}\n|pt={{{pt|}}}\n|затрудн={{{затрудн|}}}\n|коммент={{{коммент|}}}\n|зачин={{{зачин|}}}\n|клитика={{{клитика|}}}\n|кат=одуш\n|род={{{род|{{#switch:{{{можо}}}|мо=муж|можо=общ|жен}}}}}\n|скл=1\n|зализняк=3f\n}}', NULL
'740422', 'Сущ_ru_f_a_2*b', '10', '750642', '20150813131920', '2015/08/13 13:19:20', '750592', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|case={{{case|}}}\n|form={{{form|}}}\n|nom-sg={{{основа}}}я́\n|nom-pl={{{основа}}}и́\n|gen-sg={{{основа}}}и́\n|gen-pl={{{основа}}}е́й\n|dat-sg={{{основа}}}е́\n|dat-pl={{{основа}}}я́м\n|acc-sg={{{основа}}}ю́\n|acc-pl={{{основа}}}е́й\n|ins-sg={{{основа}}}ёй\n|ins-sg2={{{основа}}}ёю\n|ins-pl={{{основа}}}я́ми\n|prp-sg={{{основа}}}е́\n|prp-pl={{{основа}}}я́х\n|loc-sg={{{М|}}} \n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|st={{{st|}}}\n|pt={{{pt|}}}\n|затрудн={{{затрудн|}}}\n|коммент={{{коммент|}}}\n|зачин={{{зачин|}}}\n|клитика={{{клитика|}}}\n|кат=одуш\n|род={{{род|{{#switch:{{{можо}}}|мо=муж|можо=общ|жен}}}}}\n|скл=1\n|зализняк=2*b\n|чередование=1\n}}', NULL
'519968', 'Сущ_ru_f_a_3b?', '10', '526625', '20150813131925', '2015/08/13 13:19:25', '526578', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|case={{{case|}}}\n|form={{{form|}}}\n|nom-sg={{{основа}}}а́\n|nom-pl={{{основа}}}и́\n|gen-sg={{{основа}}}и́ \n|gen-pl={{incorrect|{{{основа1}}}}}\n|dat-sg={{{основа}}}е́ \n|dat-pl={{{основа}}}а́м\n|acc-sg={{{основа}}}у́\n|acc-pl={{incorrect|{{{основа1}}}}}\n|ins-sg={{{основа}}}о́й\n|ins-sg2={{{основа}}}о́ю \n|ins-pl={{{основа}}}а́ми\n|prp-sg={{{основа}}}е́\n|prp-pl={{{основа}}}а́х\n|loc-sg={{{М|}}} \n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|st={{{st|}}}\n|pt={{{pt|}}}\n|затрудн={{{затрудн|}}}\n|коммент=образование форм родительного и винительного падежа множественного числа затруднительно{{{коммент|}}}\n|зачин={{{зачин|}}}\n|клитика={{{клитика|}}}\n|кат=одуш\n|род={{{род|{{#switch:{{{можо}}}|мо=муж|можо=общ|жен}}}}}\n|скл=1\n|зализняк=3b\n}}', NULL
'944665', 'Сущ_ru_f_a_6a÷', '10', '958734', '20150813132036', '2015/08/13 13:20:36', '958679', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|form={{{form|}}}\n|case={{{case|}}}\n|nom-sg={{{основа}}}я\n|nom-pl={{{основа}}}и\n|gen-sg={{{основа}}}и\n|gen-pl={{incorrect|{{{основа}}}}}\n|dat-sg={{{основа}}}е\n|dat-pl={{{основа}}}ям\n|acc-sg={{{основа}}}ю\n|acc-pl={{{основа1|{{{основа}}}й}}}\n|ins-sg={{{основа}}}ей\n|ins-sg2={{{основа}}}ею\n|ins-pl={{{основа}}}ями\n|prp-sg={{{основа}}}е\n|prp-pl={{{основа}}}ях\n|loc-sg={{{М|}}} \n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|st={{{st|}}}\n|pt={{{pt|}}}\n|затрудн={{{затрудн|}}}\n|коммент={{{коммент|}}}\n|зачин={{{зачин|}}}\n|клитика={{{клитика|}}}\n|кат=одуш\n|род={{{род|{{#switch:{{{можо}}}|мо=муж|можо=общ|жен}}}}}\n|скл=1\n|зализняк=6a÷\n}}', NULL
'514977', 'Сущ_ru_f_a_(п_1a)', '10', '521580', '20150813132119', '2015/08/13 13:21:19', '521534', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|form={{{form|}}}\n|case={{{case|}}}\n|nom-sg={{{основа}}}ая\n|nom-pl={{{основа}}}ые\n|gen-sg={{{основа}}}ой \n|gen-pl={{{основа}}}ых\n|dat-sg={{{основа}}}ой \n|dat-pl={{{основа}}}ым\n|acc-sg={{{основа}}}ую\n|acc-pl={{{основа}}}ых\n|ins-sg={{{основа}}}ой\n|ins-sg2={{{основа}}}ою \n|ins-pl={{{основа}}}ыми\n|prp-sg={{{основа}}}ой \n|prp-pl={{{основа}}}ых\n|loc-sg={{{М|}}} \n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|st={{{st|}}}\n|pt={{{pt|}}}\n|затрудн={{{затрудн|}}}\n|зачин={{{зачин|}}}\n|клитика={{{клитика|}}}\n|кат=одуш\n|род={{{род|{{#switch:{{{можо}}}|мо=муж|можо=общ|жен}}}}}\n|скл=а\n|зализняк=1a\n|коммент={{{коммент|}}}\n}}', NULL
'101938', 'Сущ_ru_f_a_0', '10', '107058', '20150813132124', '2015/08/13 13:21:24', '107037', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|case={{{case|}}}\n|form={{{form|}}}\n|nom-sg={{{основа}}} \n|nom-pl={{{основа}}}\n|gen-sg={{{основа}}}\n|gen-pl={{{основа}}}\n|dat-sg={{{основа}}}\n|dat-pl={{{основа}}}\n|acc-sg={{{основа}}}\n|acc-pl={{{основа}}}\n|ins-sg={{{основа}}}\n|ins-pl={{{основа}}}\n|prp-sg={{{основа}}} \n|prp-pl={{{основа}}}\n|loc-sg={{{М|}}} \n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|st={{{st|}}}\n|pt={{{pt|}}}\n|затрудн={{{затрудн|}}}\n|коммент={{{коммент|}}}\n|зачин={{{зачин|}}}\n|клитика={{{клитика|}}}\n|кат=одуш\n|род={{{род|{{#switch:{{{можо}}}|мо=муж|можо=общ|жен}}}}}\n|скл=не\n|зализняк=0\n}}', NULL
'816381', 'Сущ_ru_f_a_5b', '10', '828038', '20150813132130', '2015/08/13 13:21:30', '827984', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|form={{{form|}}}\n|case={{{case|}}}\n|nom-sg={{{основа}}}а́\n|nom-pl={{{основа}}}ы́\n|gen-sg={{{основа}}}ы́\n|gen-pl={{{основа1}}}\n|dat-sg={{{основа}}}е́\n|dat-pl={{{основа}}}а́м\n|acc-sg={{{основа}}}у́\n|acc-pl={{{основа1}}}\n|ins-sg={{{основа}}}о́й\n|ins-sg2={{{основа}}}о́ю\n|ins-pl={{{основа}}}а́ми\n|prp-sg={{{основа}}}е́\n|prp-pl={{{основа}}}а́х\n|loc-sg={{{М|}}}\n|voc-sg={{{З|}}}\n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|кат=одуш\n|род={{{род|{{#switch:{{{можо}}}|мо=муж|можо=общ|жен}}}}}\n|скл=1\n|зализняк=5b\n|pt={{{pt|}}}\n|st={{{st|}}}\n|затрудн={{{затрудн|}}}\n|зачин={{{зачин|}}}\n|коммент={{{коммент|}}}\n|клитика={{{клитика|}}}\n|чередование={{{чередование|}}}\n}}', NULL
'907411', 'Сущ_ru_f_a_(п_4a)', '10', '920913', '20150813132135', '2015/08/13 13:21:35', '920859', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|form={{{form|}}}\n|case={{{case|}}}\n|nom-sg={{{основа}}}ая\n|nom-pl={{{основа}}}ие\n|gen-sg={{{основа}}}ей \n|gen-pl={{{основа}}}их\n|dat-sg={{{основа}}}ей \n|dat-pl={{{основа}}}им\n|acc-sg={{{основа}}}ую\n|acc-pl={{{основа}}}их\n|ins-sg={{{основа}}}ей\n|ins-sg2={{{основа}}}ею \n|ins-pl={{{основа}}}ими\n|prp-sg={{{основа}}}ей \n|prp-pl={{{основа}}}их\n|loc-sg={{{М|}}} \n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|st={{{st|}}}\n|pt={{{pt|}}}\n|затрудн={{{затрудн|}}}\n|зачин={{{зачин|}}}\n|клитика={{{клитика|}}}\n|кат=одуш\n|род={{{род|{{#switch:{{{можо}}}|мо=муж|можо=общ|жен}}}}}\n|скл=а\n|зализняк=4a\n|коммент={{{коммент|}}}\n}}', NULL
'4801', 'Сущ_ru_f_a_8*b\'-ш', '10', '7854', '20150813132141', '2015/08/13 13:21:41', '7841', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|case={{{case|}}}\n|form={{{form|}}}\n|nom-sg={{{основа}}}ь\n|nom-pl={{{основа1}}}и́\n|gen-sg={{{основа1}}}и́\n|gen-pl={{{основа1}}}е́й\n|dat-sg={{{основа1}}}и́\n|dat-pl={{{основа1}}}а́м\n|acc-sg={{{основа}}}ь\n|acc-pl={{{основа1}}}е́й\n|ins-sg={{{основа}}}ью\n|ins-sg2={{{основа}}}ию\n|ins-pl={{{основа1}}}а́ми\n|prp-sg={{{основа1}}}и́\n|prp-pl={{{основа1}}}а́х\n|loc-sg={{{М|}}} \n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|st={{{st|}}}\n|pt={{{pt|}}}\n|затрудн={{{затрудн|}}}\n|коммент={{{коммент|}}}\n|зачин={{{зачин|}}}\n|клитика={{{клитика|}}}\n|кат=одуш\n|род={{{род|{{#switch:{{{можо}}}|мо=муж|можо=общ|жен}}}}}\n|скл=3\n|зализняк=8*b\'\n|чередование=1\n}}', NULL
